Wilayah,Tahun,Prediksi_Penduduk,Prediksi_Timbulan_Sampah,Kategori,latitude,longitude
ANTAJAYA,2025,6711,3106.83,Rendah,-6.589319000000001,107.17799399999998
ANTAJAYA,2026,6839,3646.62,Rendah,-6.589319000000001,107.17799399999998
ANTAJAYA,2027,6969,4130.71,Rendah,-6.589319000000001,107.17799399999998
ANTAJAYA,2028,7102,4157.48,Rendah,-6.589319000000001,107.17799399999998
ANTAJAYA,2029,7237,4157.48,Rendah,-6.589319000000001,107.17799399999998
ARGAPURA,2025,12885,5577.37,Sedang,-6.463609,106.49949
ARGAPURA,2026,13213,6575.32,Sedang,-6.463609,106.49949
ARGAPURA,2027,13548,7367.97,Sedang,-6.463609,106.49949
ARGAPURA,2028,13892,7662.32,Sedang,-6.463609,106.49949
ARGAPURA,2029,14245,7662.32,Sedang,-6.463609,106.49949
BABAKAN,2025,17082,5211.35,Sedang,-6.355245999999999,106.46257099999998
BABAKAN,2026,19525,7692.17,Sedang,-6.355245999999999,106.46257099999998
BABAKAN,2027,22319,7132.5,Sedang,-6.355245999999999,106.46257099999998
BABAKAN,2028,25512,9505.61,Tinggi,-6.355245999999999,106.46257099999998
BABAKAN,2029,29161,9565.66,Tinggi,-6.355245999999999,106.46257099999998
BABAKAN MADANG,2025,10435,4566.85,Rendah,-6.511184,106.85024099999998
BABAKAN MADANG,2026,10684,5382.54,Sedang,-6.511184,106.85024099999998
BABAKAN MADANG,2027,10939,6018.41,Sedang,-6.511184,106.85024099999998
BABAKAN MADANG,2028,11200,6272.79,Sedang,-6.511184,106.85024099999998
BABAKAN MADANG,2029,11467,6272.79,Sedang,-6.511184,106.85024099999998
BABAKAN SADENG,2025,8913,4599.38,Rendah,-6.571472,106.57903199999996
BABAKAN SADENG,2026,9091,5400.96,Sedang,-6.571472,106.57903199999996
BABAKAN SADENG,2027,9273,6094.94,Sedang,-6.571472,106.57903199999996
BABAKAN SADENG,2028,9458,6228.65,Sedang,-6.571472,106.57903199999996
BABAKAN SADENG,2029,9647,6228.65,Sedang,-6.571472,106.57903199999996
BABAKANRADEN,2025,5704,29611.5,Rendah,-6.48803,107.138399
BABAKANRADEN,2026,5818,3475.16,Rendah,-6.48803,107.138399
BABAKANRADEN,2027,5934,3918.77,Rendah,-6.48803,107.138399
BABAKANRADEN,2028,6053,3918.77,Rendah,-6.48803,107.138399
BABAKANRADEN,2029,6174,3918.77,Rendah,-6.48803,107.138399
BAGOANG,2025,6414,29311.0,Rendah,-6.430348,106.45678300000002
BAGOANG,2026,6568,3426.25,Rendah,-6.430348,106.45678300000002
BAGOANG,2027,6725,3884.3,Rendah,-6.430348,106.45678300000002
BAGOANG,2028,6886,3884.3,Rendah,-6.430348,106.45678300000002
BAGOANG,2029,7051,3884.3,Rendah,-6.430348,106.45678300000002
BALEKAMBANG,2025,7691,3860.21,Rendah,-6.513213,107.08052
BALEKAMBANG,2026,7845,4533.66,Rendah,-6.513213,107.08052
BALEKAMBANG,2027,8002,5116.04,Sedang,-6.513213,107.08052
BALEKAMBANG,2028,8162,5213.06,Sedang,-6.513213,107.08052
BALEKAMBANG,2029,8325,5213.06,Sedang,-6.513213,107.08052
BANGUNJAYA,2025,10781,4204.19,Rendah,-6.457104000000001,106.54073000000001
BANGUNJAYA,2026,11272,4924.81,Sedang,-6.457104000000001,106.54073000000001
BANGUNJAYA,2027,11785,5491.5,Sedang,-6.457104000000001,106.54073000000001
BANGUNJAYA,2028,12321,5771.94,Sedang,-6.457104000000001,106.54073000000001
BANGUNJAYA,2029,12882,5771.94,Sedang,-6.457104000000001,106.54073000000001
BANJAR WANGI,2025,6803,3386.12,Rendah,-6.681560999999999,106.86086099999997
BANJAR WANGI,2026,6840,3977.64,Rendah,-6.681560999999999,106.86086099999997
BANJAR WANGI,2027,6878,4504.8,Rendah,-6.681560999999999,106.86086099999997
BANJAR WANGI,2028,6916,4542.48,Rendah,-6.681560999999999,106.86086099999997
BANJAR WANGI,2029,6954,4542.48,Rendah,-6.681560999999999,106.86086099999997
BANJAR WARU,2025,9441,4304.35,Rendah,-6.668755999999999,106.85471300000002
BANJAR WARU,2026,9609,5058.55,Sedang,-6.668755999999999,106.85471300000002
BANJAR WARU,2027,9779,5679.94,Sedang,-6.668755999999999,106.85471300000002
BANJAR WARU,2028,9953,5868.52,Sedang,-6.668755999999999,106.85471300000002
BANJAR WARU,2029,10130,5868.52,Sedang,-6.668755999999999,106.85471300000002
BANJARSARI,2025,10689,4251.98,Rendah,-6.683680999999998,106.86947
BANJARSARI,2026,11132,4981.06,Sedang,-6.683680999999998,106.86947
BANJARSARI,2027,11593,5561.32,Sedang,-6.683680999999998,106.86947
BANJARSARI,2028,12074,5829.87,Sedang,-6.683680999999998,106.86947
BANJARSARI,2029,12574,5829.87,Sedang,-6.683680999999998,106.86947
BANTAR JATI,2025,7635,3855.28,Rendah,-6.468012,106.903398
BANTAR JATI,2026,7668,4518.57,Rendah,-6.468012,106.903398
BANTAR JATI,2027,7701,5112.8,Sedang,-6.468012,106.903398
BANTAR JATI,2028,7734,5186.89,Sedang,-6.468012,106.903398
BANTAR JATI,2029,7767,5186.89,Sedang,-6.468012,106.903398
BANTARJAYA,2025,12661,4900.81,Sedang,-6.530289000000001,106.73231000000001
BANTARJAYA,2026,13235,5756.12,Sedang,-6.530289000000001,106.73231000000001
BANTARJAYA,2027,13834,6406.27,Sedang,-6.530289000000001,106.73231000000001
BANTARJAYA,2028,14461,6766.82,Sedang,-6.530289000000001,106.73231000000001
BANTARJAYA,2029,15116,6766.82,Sedang,-6.530289000000001,106.73231000000001
BANTARKARET,2025,12015,5417.76,Sedang,-6.671971999999999,106.57608599999999
BANTARKARET,2026,12243,6383.58,Sedang,-6.671971999999999,106.57608599999999
BANTARKARET,2027,12477,7166.77,Sedang,-6.671971999999999,106.57608599999999
BANTARKARET,2028,12714,7420.83,Sedang,-6.671971999999999,106.57608599999999
BANTARKARET,2029,12956,7420.83,Sedang,-6.671971999999999,106.57608599999999
BANTARKUNING,2025,5146,24108.6,Rendah,-6.559778,107.142544
BANTARKUNING,2026,5257,28310.7,Rendah,-6.559778,107.142544
BANTARKUNING,2027,5370,3137.76,Rendah,-6.559778,107.142544
BANTARKUNING,2028,5485,3137.76,Rendah,-6.559778,107.142544
BANTARKUNING,2029,5603,3137.76,Rendah,-6.559778,107.142544
BANTARSARI,2025,9114,3566.85,Rendah,-6.520014000000001,106.73231000000001
BANTARSARI,2026,9595,4170.0,Rendah,-6.520014000000001,106.73231000000001
BANTARSARI,2027,10101,4666.72,Sedang,-6.520014000000001,106.73231000000001
BANTARSARI,2028,10633,4854.3,Sedang,-6.520014000000001,106.73231000000001
BANTARSARI,2029,11194,4854.3,Sedang,-6.520014000000001,106.73231000000001
BANYUASIH,2025,7395,3519.09,Rendah,-6.486434,106.58773900000001
BANYUASIH,2026,7503,4130.85,Rendah,-6.486434,106.58773900000001
BANYUASIH,2027,7613,4665.05,Sedang,-6.486434,106.58773900000001
BANYUASIH,2028,7725,4741.2,Sedang,-6.486434,106.58773900000001
BANYUASIH,2029,7838,4741.2,Sedang,-6.486434,106.58773900000001
BANYURESMI,2025,8235,3573.33,Rendah,-6.527463,106.58787200000002
BANYURESMI,2026,8461,4190.98,Rendah,-6.527463,106.58787200000002
BANYURESMI,2027,8694,4711.91,Sedang,-6.527463,106.58787200000002
BANYURESMI,2028,8933,4843.29,Sedang,-6.527463,106.58787200000002
BANYURESMI,2029,9179,4843.29,Sedang,-6.527463,106.58787200000002
BANYUWANGI,2025,6919,27448.1,Rendah,-6.508189,106.55247899999999
BANYUWANGI,2026,7242,3211.13,Rendah,-6.508189,106.55247899999999
BANYUWANGI,2027,7581,3636.23,Rendah,-6.508189,106.55247899999999
BANYUWANGI,2028,7935,3657.98,Rendah,-6.508189,106.55247899999999
BANYUWANGI,2029,8306,3657.98,Rendah,-6.508189,106.55247899999999
BARENGKOK,2025,11118,7305.45,Sedang,-6.597866999999999,106.635025
BARENGKOK,2026,11367,6770.33,Sedang,-6.597866999999999,106.635025
BARENGKOK,2027,11622,8948.33,Tinggi,-6.597866999999999,106.635025
BARENGKOK,2028,11882,8948.33,Tinggi,-6.597866999999999,106.635025
BARENGKOK,2029,12148,8948.33,Tinggi,-6.597866999999999,106.635025
BASIR BUNCIR,2025,8023,4140.8,Rendah,-6.757747,106.85028800000002
BASIR BUNCIR,2026,8044,4872.67,Sedang,-6.757747,106.85028800000002
BASIR BUNCIR,2027,8065,5497.38,Sedang,-6.757747,106.85028800000002
BASIR BUNCIR,2028,8086,5607.72,Sedang,-6.757747,106.85028800000002
BASIR BUNCIR,2029,8108,5607.72,Sedang,-6.757747,106.85028800000002
BATOK,2025,12058,6350.74,Sedang,-6.365888000000001,106.50538000000002
BATOK,2026,12300,7527.09,Sedang,-6.365888000000001,106.50538000000002
BATOK,2027,12546,8502.75,Sedang,-6.365888000000001,106.50538000000002
BATOK,2028,12797,8658.57,Tinggi,-6.365888000000001,106.50538000000002
BATOK,2029,13052,8658.57,Tinggi,-6.365888000000001,106.50538000000002
BATU TULIS,2025,6960,3663.43,Rendah,-6.572075,106.55066499999998
BATU TULIS,2026,7100,4301.73,Rendah,-6.572075,106.55066499999998
BATU TULIS,2027,7242,4867.86,Sedang,-6.572075,106.55066499999998
BATU TULIS,2028,7387,4921.93,Sedang,-6.572075,106.55066499999998
BATU TULIS,2029,7534,4921.93,Sedang,-6.572075,106.55066499999998
BATUJAJAR,2025,8269,4357.57,Rendah,-6.425129,106.57608599999999
BATUJAJAR,2026,8315,5136.87,Sedang,-6.425129,106.57608599999999
BATUJAJAR,2027,8360,5789.45,Sedang,-6.425129,106.57608599999999
BATUJAJAR,2028,8406,5916.78,Sedang,-6.425129,106.57608599999999
BATUJAJAR,2029,8452,5916.78,Sedang,-6.425129,106.57608599999999
BATULAYANG,2025,10703,5052.26,Sedang,-6.675739,106.949073
BATULAYANG,2026,10822,5959.74,Sedang,-6.675739,106.949073
BATULAYANG,2027,10941,6692.37,Sedang,-6.675739,106.949073
BATULAYANG,2028,11062,6914.41,Sedang,-6.675739,106.949073
BATULAYANG,2029,11185,6914.41,Sedang,-6.675739,106.949073
BENDUNGAN,2025,12136,3929.92,Rendah,-6.4900400000000005,107.083473
BENDUNGAN,2026,14470,5627.26,Sedang,-6.4900400000000005,107.083473
BENDUNGAN,2027,17252,5318.74,Sedang,-6.4900400000000005,107.083473
BENDUNGAN,2028,20571,6866.55,Sedang,-6.4900400000000005,107.083473
BENDUNGAN,2029,24527,6934.54,Sedang,-6.4900400000000005,107.083473
BENTENG,2025,10282,5513.43,Sedang,-6.554942,106.69616300000003
BENTENG,2026,10487,6475.46,Sedang,-6.554942,106.69616300000003
BENTENG,2027,10697,7334.33,Sedang,-6.554942,106.69616300000003
BENTENG,2028,10911,7451.2,Sedang,-6.554942,106.69616300000003
BENTENG,2029,11129,7451.2,Sedang,-6.554942,106.69616300000003
BITUNGSARI,2025,7541,3748.64,Rendah,-6.682054000000001,106.84003400000002
BITUNGSARI,2026,7575,4406.3,Rendah,-6.682054000000001,106.84003400000002
BITUNGSARI,2027,7610,4975.03,Sedang,-6.682054000000001,106.84003400000002
BITUNGSARI,2028,7645,5061.27,Sedang,-6.682054000000001,106.84003400000002
BITUNGSARI,2029,7680,5061.27,Sedang,-6.682054000000001,106.84003400000002
BOJONG,2025,12525,5092.03,Sedang,-6.380730999999999,106.44353199999998
BOJONG,2026,13054,5660.94,Sedang,-6.380730999999999,106.44353199999998
BOJONG,2027,13606,6577.0,Sedang,-6.380730999999999,106.44353199999998
BOJONG,2028,14180,7441.22,Sedang,-6.380730999999999,106.44353199999998
BOJONG,2029,14779,8665.21,Tinggi,-6.380730999999999,106.44353199999998
BOJONG KONENG,2025,17870,6865.11,Sedang,-6.6003240000000005,106.89192800000001
BOJONG KONENG,2026,18682,8124.42,Sedang,-6.6003240000000005,106.89192800000001
BOJONG KONENG,2027,19530,9077.02,Tinggi,-6.6003240000000005,106.89192800000001
BOJONG KONENG,2028,20417,9498.89,Tinggi,-6.6003240000000005,106.89192800000001
BOJONG KONENG,2029,21345,9498.89,Tinggi,-6.6003240000000005,106.89192800000001
BOJONG KULUR,2025,55604,16774.11,Tinggi,-6.319930000000001,106.968694
BOJONG KULUR,2026,60927,20047.04,Tinggi,-6.319930000000001,106.968694
BOJONG KULUR,2027,66759,22663.1,Tinggi,-6.319930000000001,106.968694
BOJONG KULUR,2028,73150,22854.45,Tinggi,-6.319930000000001,106.968694
BOJONG KULUR,2029,80153,22854.45,Tinggi,-6.319930000000001,106.968694
BOJONG MURNI,2025,5924,29062.1,Rendah,-6.706801999999999,106.903799
BOJONG MURNI,2026,5983,3412.11,Rendah,-6.706801999999999,106.903799
BOJONG MURNI,2027,6042,3852.57,Rendah,-6.706801999999999,106.903799
BOJONG MURNI,2028,6102,3852.57,Rendah,-6.706801999999999,106.903799
BOJONG MURNI,2029,6163,3852.57,Rendah,-6.706801999999999,106.903799
BOJONG NANGKA,2025,26640,12589.33,Tinggi,-6.428864999999999,106.924055
BOJONG NANGKA,2026,27047,15179.02,Tinggi,-6.428864999999999,106.924055
BOJONG NANGKA,2027,27459,16784.52,Tinggi,-6.428864999999999,106.924055
BOJONG NANGKA,2028,27878,16784.52,Tinggi,-6.428864999999999,106.924055
BOJONG NANGKA,2029,28303,16784.52,Tinggi,-6.428864999999999,106.924055
BOJONGBARU,2025,20132,10211.78,Tinggi,-6.4763459999999995,106.80898900000003
BOJONGBARU,2026,20173,12245.34,Tinggi,-6.4763459999999995,106.80898900000003
BOJONGBARU,2027,20213,13723.99,Tinggi,-6.4763459999999995,106.80898900000003
BOJONGBARU,2028,20254,13723.99,Tinggi,-6.4763459999999995,106.80898900000003
BOJONGBARU,2029,20295,13723.99,Tinggi,-6.4763459999999995,106.80898900000003
BOJONGGEDE,2025,53896,26398.93,Tinggi,-6.479211000000001,106.80013999999998
BOJONGGEDE,2026,54904,3216.76,Tinggi,-6.479211000000001,106.80013999999998
BOJONGGEDE,2027,55931,33693.18,Tinggi,-6.479211000000001,106.80013999999998
BOJONGGEDE,2028,56977,33693.18,Tinggi,-6.479211000000001,106.80013999999998
BOJONGGEDE,2029,58043,33693.18,Tinggi,-6.479211000000001,106.80013999999998
BOJONGINDAH,2025,11301,4314.29,Rendah,-6.432796999999999,106.70067100000001
BOJONGINDAH,2026,11836,5053.6,Sedang,-6.432796999999999,106.70067100000001
BOJONGINDAH,2027,12397,5627.17,Sedang,-6.432796999999999,106.70067100000001
BOJONGINDAH,2028,12984,5936.13,Sedang,-6.432796999999999,106.70067100000001
BOJONGINDAH,2029,13599,5936.13,Sedang,-6.432796999999999,106.70067100000001
BOJONGJENGKOL,2025,9623,5078.16,Sedang,-6.5768830000000005,106.71123400000002
BOJONGJENGKOL,2026,9815,5982.42,Sedang,-6.5768830000000005,106.71123400000002
BOJONGJENGKOL,2027,10011,6746.84,Sedang,-6.5768830000000005,106.71123400000002
BOJONGJENGKOL,2028,10212,6900.65,Sedang,-6.5768830000000005,106.71123400000002
BOJONGJENGKOL,2029,10416,6900.65,Sedang,-6.5768830000000005,106.71123400000002
BOJONGRANGKAS,2025,14549,7095.33,Sedang,-6.558522000000001,106.695454
BOJONGRANGKAS,2026,14638,8422.64,Sedang,-6.558522000000001,106.695454
BOJONGRANGKAS,2027,14728,9535.19,Tinggi,-6.558522000000001,106.695454
BOJONGRANGKAS,2028,14818,9676.91,Tinggi,-6.558522000000001,106.695454
BOJONGRANGKAS,2029,14909,9676.91,Tinggi,-6.558522000000001,106.695454
BOJONGSEMPU,2025,10687,4964.71,Sedang,-6.4478019999999985,106.70429899999999
BOJONGSEMPU,2026,10836,5848.61,Sedang,-6.4478019999999985,106.70429899999999
BOJONGSEMPU,2027,10987,6567.01,Sedang,-6.4478019999999985,106.70429899999999
BOJONGSEMPU,2028,11141,6790.23,Sedang,-6.4478019999999985,106.70429899999999
BOJONGSEMPU,2029,11296,6790.23,Sedang,-6.4478019999999985,106.70429899999999
BUANAJAYA,2025,6146,28849.3,Rendah,-6.625226999999998,107.18333500000001
BUANAJAYA,2026,6252,3384.57,Rendah,-6.625226999999998,107.18333500000001
BUANAJAYA,2027,6360,3829.07,Rendah,-6.625226999999998,107.18333500000001
BUANAJAYA,2028,6469,3829.07,Rendah,-6.625226999999998,107.18333500000001
BUANAJAYA,2029,6581,3829.07,Rendah,-6.625226999999998,107.18333500000001
BUNAR,2025,9427,4565.24,Rendah,-6.5277590000000005,106.50243400000002
BUNAR,2026,9570,5342.29,Sedang,-6.5277590000000005,106.50243400000002
BUNAR,2027,9715,6032.1,Sedang,-6.5277590000000005,106.50243400000002
BUNAR,2028,9862,6173.43,Sedang,-6.5277590000000005,106.50243400000002
BUNAR,2029,10012,6173.43,Sedang,-6.5277590000000005,106.50243400000002
CADASNGAMPAR,2025,8413,3925.03,Rendah,-6.5277590000000005,106.50243400000002
CADASNGAMPAR,2026,8536,4610.68,Rendah,-6.574032,106.84291199999998
CADASNGAMPAR,2027,8661,5188.65,Sedang,-6.574032,106.84291199999998
CADASNGAMPAR,2028,8788,5326.23,Sedang,-6.574032,106.84291199999998
CADASNGAMPAR,2029,8916,5326.23,Sedang,-6.574032,106.84291199999998
CANDALI,2025,6426,2832.75,Rendah,-6.507951999999999,106.699451
CANDALI,2026,6609,3318.7,Rendah,-6.507951999999999,106.699451
CANDALI,2027,6797,3762.89,Rendah,-6.507951999999999,106.699451
CANDALI,2028,6990,3762.89,Rendah,-6.507951999999999,106.699451
CANDALI,2029,7189,3762.89,Rendah,-6.507951999999999,106.699451
CARINGIN,2025,11621,4956.91,Sedang,-6.705816999999999,106.822329
CARINGIN,2026,11959,5831.08,Sedang,-6.705816999999999,106.822329
CARINGIN,2027,12307,6523.33,Sedang,-6.705816999999999,106.822329
CARINGIN,2028,12665,6806.82,Sedang,-6.705816999999999,106.822329
CARINGIN,2029,13034,6806.82,Sedang,-6.705816999999999,106.822329
CARIU,2025,10506,5231.56,Sedang,-6.5027479999999995,107.132892
CARIU,2026,10716,6165.91,Sedang,-6.5027479999999995,107.132892
CARIU,2027,10930,6941.47,Sedang,-6.5027479999999995,107.132892
CARIU,2028,11149,7132.47,Sedang,-6.5027479999999995,107.132892
CARIU,2029,11372,7132.47,Sedang,-6.5027479999999995,107.132892
CEMPLANG,2025,10550,4706.57,Sedang,-6.574966000000001,106.66066400000003
CEMPLANG,2026,10767,5540.74,Sedang,-6.574966000000001,106.66066400000003
CEMPLANG,2027,10988,6208.05,Sedang,-6.574966000000001,106.66066400000003
CEMPLANG,2028,11213,6448.02,Sedang,-6.574966000000001,106.66066400000003
CEMPLANG,2029,11444,6448.02,Sedang,-6.574966000000001,106.66066400000003
CIADEG,2025,13028,5937.37,Sedang,-6.712832000000001,106.80898900000003
CIADEG,2026,13281,7012.74,Sedang,-6.712832000000001,106.80898900000003
CIADEG,2027,13539,7882.35,Sedang,-6.712832000000001,106.80898900000003
CIADEG,2028,13802,8136.96,Sedang,-6.712832000000001,106.80898900000003
CIADEG,2029,14070,8136.96,Sedang,-6.712832000000001,106.80898900000003
CIAMPEA,2025,13566,7123.75,Sedang,-6.5549149999999985,106.695906
CIAMPEA,2026,13837,8450.62,Sedang,-6.5549149999999985,106.695906
CIAMPEA,2027,14114,9587.86,Tinggi,-6.5549149999999985,106.695906
CIAMPEA,2028,14396,9676.91,Tinggi,-6.5549149999999985,106.695906
CIAMPEA,2029,14684,9676.91,Tinggi,-6.5549149999999985,106.695906
CIAMPEA UDIK,2025,9380,4047.0,Rendah,-6.612926,106.68366199999998
CIAMPEA UDIK,2026,9645,4749.68,Sedang,-6.612926,106.68366199999998
CIAMPEA UDIK,2027,9917,5324.06,Sedang,-6.612926,106.68366199999998
CIAMPEA UDIK,2028,10197,5520.77,Sedang,-6.612926,106.68366199999998
CIAMPEA UDIK,2029,10485,5520.77,Sedang,-6.612926,106.68366199999998
CIANGSANA,2025,30348,13697.22,Tinggi,-6.358637,106.956521
CIANGSANA,2026,31069,16534.55,Tinggi,-6.358637,106.956521
CIANGSANA,2027,31807,18204.38,Tinggi,-6.358637,106.956521
CIANGSANA,2028,32563,18204.38,Tinggi,-6.358637,106.956521
CIANGSANA,2029,33336,18204.38,Tinggi,-6.358637,106.956521
CIAPUS,2025,12734,6346.91,Sedang,-6.596506,106.75000299999999
CIAPUS,2026,12988,7508.26,Sedang,-6.596506,106.75000299999999
CIAPUS,2027,13248,8477.5,Sedang,-6.596506,106.75000299999999
CIAPUS,2028,13513,8655.78,Tinggi,-6.596506,106.75000299999999
CIAPUS,2029,13783,8655.78,Tinggi,-6.596506,106.75000299999999
CIARUTEUN ILIR,2025,14146,6487.72,Sedang,-6.542567,106.673344
CIARUTEUN ILIR,2026,14370,7680.42,Sedang,-6.542567,106.673344
CIARUTEUN ILIR,2027,14597,8651.09,Tinggi,-6.542567,106.673344
CIARUTEUN ILIR,2028,14828,8886.22,Tinggi,-6.542567,106.673344
CIARUTEUN ILIR,2029,15063,8886.22,Tinggi,-6.542567,106.673344
CIARUTEUN UDIK,2025,7885,3540.05,Rendah,-6.6042760000000005,106.673344
CIARUTEUN UDIK,2026,8069,4144.54,Rendah,-6.6042760000000005,106.673344
CIARUTEUN UDIK,2027,8257,4675.1,Sedang,-6.6042760000000005,106.673344
CIARUTEUN UDIK,2028,8449,4772.89,Sedang,-6.6042760000000005,106.673344
CIARUTEUN UDIK,2029,8646,4772.89,Sedang,-6.6042760000000005,106.673344
CIASIHAN,2025,11553,5769.41,Sedang,-6.727468999999999,106.68513599999999
CIASIHAN,2026,11575,6821.09,Sedang,-6.727468999999999,106.68513599999999
CIASIHAN,2027,11598,7689.53,Sedang,-6.727468999999999,106.68513599999999
CIASIHAN,2028,11620,7877.55,Sedang,-6.727468999999999,106.68513599999999
CIASIHAN,2029,11643,7877.55,Sedang,-6.727468999999999,106.68513599999999
CIASMARA,2025,9629,4498.65,Rendah,-6.72025,106.67039600000001
CIASMARA,2026,9757,5293.21,Sedang,-6.72025,106.67039600000001
CIASMARA,2027,9887,5945.71,Sedang,-6.72025,106.67039600000001
CIASMARA,2028,10019,6137.61,Sedang,-6.72025,106.67039600000001
CIASMARA,2029,10152,6137.61,Sedang,-6.72025,106.67039600000001
CIAWI,2025,8064,4178.43,Rendah,-6.663034000000001,106.85620699999997
CIAWI,2026,8225,4911.6,Sedang,-6.663034000000001,106.85620699999997
CIAWI,2027,8390,5540.17,Sedang,-6.663034000000001,106.85620699999997
CIAWI,2028,8558,5654.64,Sedang,-6.663034000000001,106.85620699999997
CIAWI,2029,8729,5654.64,Sedang,-6.663034000000001,106.85620699999997
CIBADAK,2025,6589,4128.34,Rendah,-6.569840999999999,106.95523
CIBADAK,2026,8140,26912.0,Rendah,-6.569840999999999,106.95523
CIBADAK,2027,10056,4773.76,Sedang,-6.569840999999999,106.95523
CIBADAK,2028,12422,3962.0,Rendah,-6.569840999999999,106.95523
CIBADAK,2029,15346,5386.93,Sedang,-6.569840999999999,106.95523
CIBADUNG,2025,9008,4549.87,Rendah,-6.3989329999999995,106.674411
CIBADUNG,2026,9043,5361.25,Sedang,-6.3989329999999995,106.674411
CIBADUNG,2027,9077,6036.62,Sedang,-6.3989329999999995,106.674411
CIBADUNG,2028,9112,6191.37,Sedang,-6.3989329999999995,106.674411
CIBADUNG,2029,9146,6191.37,Sedang,-6.3989329999999995,106.674411
CIBALUNG,2025,10026,4832.13,Sedang,-6.6870790000000015,106.80898900000003
CIBALUNG,2026,10112,5687.22,Sedang,-6.6870790000000015,106.80898900000003
CIBALUNG,2027,10198,6399.15,Sedang,-6.6870790000000015,106.80898900000003
CIBALUNG,2028,10284,6586.02,Sedang,-6.6870790000000015,106.80898900000003
CIBALUNG,2029,10372,6586.02,Sedang,-6.6870790000000015,106.80898900000003
CIBANON,2025,5845,26509.5,Rendah,-6.633930000000001,106.850157
CIBANON,2026,5989,3107.07,Rendah,-6.633930000000001,106.850157
CIBANON,2027,6137,3491.01,Rendah,-6.633930000000001,106.850157
CIBANON,2028,6289,3491.01,Rendah,-6.633930000000001,106.850157
CIBANON,2029,6444,3491.01,Rendah,-6.633930000000001,106.850157
CIBANTENG,2025,17646,8867.72,Tinggi,-6.55547,106.710212
CIBANTENG,2026,17999,10576.35,Tinggi,-6.55547,106.710212
CIBANTENG,2027,18359,11988.16,Tinggi,-6.55547,106.710212
CIBANTENG,2028,18726,11988.16,Tinggi,-6.55547,106.710212
CIBANTENG,2029,19101,11988.16,Tinggi,-6.55547,106.710212
CIBATOK I,2025,9969,4256.82,Rendah,-6.580093000000001,106.665974
CIBATOK I,2026,10263,4996.76,Sedang,-6.580093000000001,106.665974
CIBATOK I,2027,10565,5595.15,Sedang,-6.580093000000001,106.665974
CIBATOK I,2028,10876,5820.21,Sedang,-6.580093000000001,106.665974
CIBATOK I,2029,11196,5820.21,Sedang,-6.580093000000001,106.665974
CIBATOK II,2025,7448,3939.56,Rendah,-6.5798820000000005,106.665406
CIBATOK II,2026,7597,4628.62,Rendah,-6.5798820000000005,106.665406
CIBATOK II,2027,7749,5229.55,Sedang,-6.5798820000000005,106.665406
CIBATOK II,2028,7904,5312.44,Sedang,-6.5798820000000005,106.665406
CIBATOK II,2029,8062,5312.44,Sedang,-6.5798820000000005,106.665406
CIBATUTIGA,2025,5146,19179.8,Rendah,-6.5396730000000005,107.13072900000002
CIBATUTIGA,2026,5557,22401.1,Rendah,-6.5396730000000005,107.13072900000002
CIBATUTIGA,2027,6000,2429.94,Rendah,-6.5396730000000005,107.13072900000002
CIBATUTIGA,2028,6478,2429.94,Rendah,-6.5396730000000005,107.13072900000002
CIBATUTIGA,2029,6995,2429.94,Rendah,-6.5396730000000005,107.13072900000002
CIBEBER I,2025,14381,6415.61,Sedang,-6.570074000000001,106.620289
CIBEBER I,2026,14877,7580.07,Sedang,-6.570074000000001,106.620289
CIBEBER I,2027,15389,8524.74,Sedang,-6.570074000000001,106.620289
CIBEBER I,2028,15920,8791.03,Tinggi,-6.570074000000001,106.620289
CIBEBER I,2029,16468,8791.03,Tinggi,-6.570074000000001,106.620289
CIBEBER II,2025,9696,4674.54,Sedang,-6.601143,106.61439399999999
CIBEBER II,2026,9785,5494.76,Sedang,-6.601143,106.61439399999999
